2023-07-24 11:52:19.458 , INFO , null , Application started , [] ,  -  , [] ,  - 
2023-07-24 11:55:13.467 , INFO , assessAtEnd , Create class , [] ,  -  , [null: []] ,  - 
2023-07-24 11:55:18.312 , INFO , assessAtEnd , update class name , [Customer] ,  -  , [Customer: []] ,  - 
2023-07-24 11:55:25.626 , INFO , assessAtEnd , Create attribute , [Customer] ,  -  , [Customer: [null,]] ,  - 
2023-07-24 11:55:25.633 , INFO , assessAtEnd , Create attribute , [Customer] ,  -  , [Customer: [null,]] ,  - 
2023-07-24 11:56:00.983 , INFO , assessAtEnd , Create attribute , [Customer] ,  -  , [Customer: [email,null,]] ,  - 
2023-07-24 11:56:00.984 , INFO , assessAtEnd , Create attribute , [Customer] ,  -  , [Customer: [email,null,]] ,  - 
2023-07-24 11:56:26.845 , INFO , assessAtEnd , Create attribute , [Customer] ,  -  , [Customer: [email,fullName,null,]] ,  - 
2023-07-24 11:56:26.846 , INFO , assessAtEnd , Create attribute , [Customer] ,  -  , [Customer: [email,fullName,null,]] ,  - 
2023-07-24 11:56:26.847 , INFO , assessAtEnd , Create attribute , [Customer] ,  -  , [Customer: [email,fullName,null,]] ,  - 
2023-07-24 11:56:44.595 , INFO , assessAtEnd , Create class , [Customer] ,  -  , [Customer: [email,fullName,address,], null: []] ,  - 
2023-07-24 11:56:44.603 , INFO , assessAtEnd , Create class , [Customer] ,  -  , [Customer: [email,fullName,address,], null: []] ,  - 
2023-07-24 11:56:44.604 , INFO , assessAtEnd , Create class , [Customer] ,  -  , [Customer: [email,fullName,address,], null: []] ,  - 
2023-07-24 11:56:44.605 , INFO , assessAtEnd , Create class , [Customer] ,  -  , [Customer: [email,fullName,address,], null: []] ,  - 
2023-07-24 11:56:44.606 , INFO , assessAtEnd , Create class , [Customer] ,  -  , [Customer: [email,fullName,address,], null: []] ,  - 
2023-07-24 11:56:44.606 , INFO , assessAtEnd , Create class , [Customer] ,  -  , [Customer: [email,fullName,address,], null: []] ,  - 
2023-07-24 11:56:48.279 , INFO , assessAtEnd , update class name , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: []] ,  - 
2023-07-24 11:56:56.471 , INFO , assessAtEnd , Create attribute , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [null,]] ,  - 
2023-07-24 11:56:56.471 , INFO , assessAtEnd , Create attribute , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [null,]] ,  - 
2023-07-24 11:56:56.472 , INFO , assessAtEnd , Create attribute , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [null,]] ,  - 
2023-07-24 11:56:56.474 , INFO , assessAtEnd , Create attribute , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [null,]] ,  - 
2023-07-24 11:57:19.447 , INFO , assessAtEnd , Create association , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,]] ,  - 
2023-07-24 11:57:19.500 , INFO , assessAtEnd , Create association , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,]] ,  - 
2023-07-24 11:57:19.501 , INFO , assessAtEnd , Create association , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,]] ,  - 
2023-07-24 11:57:19.502 , INFO , assessAtEnd , Create association , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,]] ,  - 
2023-07-24 11:57:19.503 , INFO , assessAtEnd , Create association , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,]] ,  - 
2023-07-24 11:57:28.496 , INFO , assessAtEnd , Create association , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,]] ,  - 
2023-07-24 11:57:28.509 , INFO , assessAtEnd , Create association , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,]] ,  - 
2023-07-24 11:57:28.510 , INFO , assessAtEnd , Create association , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,]] ,  - 
2023-07-24 11:57:28.511 , INFO , assessAtEnd , Create association , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,]] ,  - 
2023-07-24 11:57:28.512 , INFO , assessAtEnd , Create association , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,]] ,  - 
2023-07-24 11:57:31.008 , INFO , assessAtEnd , Create association , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,]] ,  - 
2023-07-24 11:57:31.020 , INFO , assessAtEnd , Create association , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,]] ,  - 
2023-07-24 11:57:31.021 , INFO , assessAtEnd , Create association , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,]] ,  - 
2023-07-24 11:57:31.022 , INFO , assessAtEnd , Create association , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,]] ,  - 
2023-07-24 11:57:31.023 , INFO , assessAtEnd , Create association , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,]] ,  - 
2023-07-24 11:57:38.010 , INFO , assessAtEnd , Create class , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,], null: []] ,  - 
2023-07-24 11:57:38.018 , INFO , assessAtEnd , Create class , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,], null: []] ,  - 
2023-07-24 11:57:38.019 , INFO , assessAtEnd , Create class , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,], null: []] ,  - 
2023-07-24 11:57:38.020 , INFO , assessAtEnd , Create class , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,], null: []] ,  - 
2023-07-24 11:57:38.021 , INFO , assessAtEnd , Create class , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,], null: []] ,  - 
2023-07-24 11:57:38.022 , INFO , assessAtEnd , Create class , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,], null: []] ,  - 
2023-07-24 11:57:38.023 , INFO , assessAtEnd , Create class , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,], null: []] ,  - 
2023-07-24 11:57:38.024 , INFO , assessAtEnd , Create class , [Customer, Account] ,  -  , [Customer: [email,fullName,address,], Account: [balance,], null: []] ,  - 
