2023-09-25 12:15:10.369 , INFO , null , Application started , [] ,  -  , [] ,  - 
2023-09-25 12:18:50.800 , INFO , assessAtEnd , Create class , [] ,  -  , [null: []] ,  - 
2023-09-25 12:19:01.273 , INFO , assessAtEnd , update class name , [Hotel] ,  -  , [Hotel: []] ,  - 
2023-09-25 12:19:08.680 , INFO , assessAtEnd , Create class , [Hotel] ,  -  , [Hotel: [], null: []] ,  - 
2023-09-25 12:19:08.687 , INFO , assessAtEnd , Create class , [Hotel] ,  -  , [Hotel: [], null: []] ,  - 
2023-09-25 12:19:14.198 , INFO , assessAtEnd , update class name , [Hotel, Room] ,  -  , [Hotel: [], Room: []] ,  - 
2023-09-25 12:19:33.784 , INFO , assessAtEnd , Create class , [Hotel, Room] ,  -  , [Hotel: [], Room: [], null: []] ,  - 
2023-09-25 12:19:33.791 , INFO , assessAtEnd , Create class , [Hotel, Room] ,  -  , [Hotel: [], Room: [], null: []] ,  - 
2023-09-25 12:19:43.740 , INFO , assessAtEnd , update class name , [Hotel, Room, Single Room] ,  -  , [Hotel: [], Room: [], Single Room: []] ,  - 
2023-09-25 12:19:46.391 , INFO , assessAtEnd , Create class , [Hotel, Room, Single Room] ,  -  , [Hotel: [], Room: [], Single Room: [], null: []] ,  - 
2023-09-25 12:19:46.399 , INFO , assessAtEnd , Create class , [Hotel, Room, Single Room] ,  -  , [Hotel: [], Room: [], Single Room: [], null: []] ,  - 
2023-09-25 12:19:46.400 , INFO , assessAtEnd , Create class , [Hotel, Room, Single Room] ,  -  , [Hotel: [], Room: [], Single Room: [], null: []] ,  - 
2023-09-25 12:20:04.330 , INFO , assessAtEnd , update class name , [Hotel, Room, Single Room, Double room] ,  -  , [Hotel: [], Room: [], Single Room: [], Double room: []] ,  - 
2023-09-25 12:20:09.623 , INFO , assessAtEnd , Create class , [Hotel, Room, Single Room, Double room] ,  -  , [Hotel: [], Room: [], Single Room: [], Double room: [], null: []] ,  - 
2023-09-25 12:20:09.630 , INFO , assessAtEnd , Create class , [Hotel, Room, Single Room, Double room] ,  -  , [Hotel: [], Room: [], Single Room: [], Double room: [], null: []] ,  - 
2023-09-25 12:20:09.631 , INFO , assessAtEnd , Create class , [Hotel, Room, Single Room, Double room] ,  -  , [Hotel: [], Room: [], Single Room: [], Double room: [], null: []] ,  - 
2023-09-25 12:20:29.417 , INFO , assessAtEnd , update class name , [Hotel, Room, Single Room, Double room, Suite] ,  -  , [Hotel: [], Room: [], Single Room: [], Double room: [], Suite: []] ,  - 
2023-09-25 12:20:31.851 , INFO , assessAtEnd , remove  class {Suite} , [Hotel, Room, Single Room, Double room] ,  -  , [Hotel: [], Room: [], Single Room: [], Double room: []] ,  - 
2023-09-25 12:20:32.652 , INFO , assessAtEnd , remove  class {Double room} , [Hotel, Room, Single Room] ,  -  , [Hotel: [], Room: [], Single Room: []] ,  - 
2023-09-25 12:20:33.253 , INFO , assessAtEnd , remove  class {Single Room} , [Hotel, Room] ,  -  , [Hotel: [], Room: []] ,  - 
2023-09-25 12:20:40.160 , INFO , assessAtEnd , Create attribute , [Hotel, Room] ,  -  , [Hotel: [], Room: [null,]] ,  - 
2023-09-25 12:20:40.167 , INFO , assessAtEnd , Create attribute , [Hotel, Room] ,  -  , [Hotel: [], Room: [null,]] ,  - 
2023-09-25 12:20:40.167 , INFO , assessAtEnd , Create attribute , [Hotel, Room] ,  -  , [Hotel: [], Room: [null,]] ,  - 
2023-09-25 12:21:07.530 , INFO , assessAtEnd , Create class , [Hotel, Room] ,  -  , [Hotel: [], Room: [Type,], null: []] ,  - 
2023-09-25 12:21:07.537 , INFO , assessAtEnd , Create class , [Hotel, Room] ,  -  , [Hotel: [], Room: [Type,], null: []] ,  - 
2023-09-25 12:21:07.538 , INFO , assessAtEnd , Create class , [Hotel, Room] ,  -  , [Hotel: [], Room: [Type,], null: []] ,  - 
2023-09-25 12:21:07.539 , INFO , assessAtEnd , Create class , [Hotel, Room] ,  -  , [Hotel: [], Room: [Type,], null: []] ,  - 
2023-09-25 12:21:07.539 , INFO , assessAtEnd , Create class , [Hotel, Room] ,  -  , [Hotel: [], Room: [Type,], null: []] ,  - 
2023-09-25 12:21:44.468 , INFO , assessAtEnd , update class name , [Hotel, Room, Reservation] ,  -  , [Hotel: [], Room: [Type,], Reservation: []] ,  - 
2023-09-25 12:21:50.248 , INFO , assessAtEnd , Create attribute , [Hotel, Room, Reservation] ,  -  , [Hotel: [], Room: [Type,], Reservation: [null,]] ,  - 
2023-09-25 12:21:50.252 , INFO , assessAtEnd , Create attribute , [Hotel, Room, Reservation] ,  -  , [Hotel: [], Room: [Type,], Reservation: [null,]] ,  - 
2023-09-25 12:21:50.253 , INFO , assessAtEnd , Create attribute , [Hotel, Room, Reservation] ,  -  , [Hotel: [], Room: [Type,], Reservation: [null,]] ,  - 
